100,600,1100,1600,2100,2600,3100,3600,4100,4600,5100,5600,6100,6600,7100,7600,8100,8600,9100,9600,10100,10600,11100,11600,12100,12600,13100,13600,14100,14600,15100,15600,16100,16600,17100,17600,18100,18600,19100,19600,20100,20600,21100,21600,22100,22600,23100,23600,24100,24600,25100,25600,26100,26600,27100,27600,28100,28600,29100,29600,30100,30600,31100,31600,32100,32600,33100,33600,34100,34600,35100,35600,36100,36600,37100,37600,38100,38600,39100,39600,40100,40600,41100,41600,42100,42600,43100,43600,44100,44600,45100,45600,46100,46600,47100,47600,48100,48600,49100,49600,50100,50600,51100,51600,52100,52600,53100,53600,54100,54600,55100,55600,56100,56600,57100,57600,58100,58600,59100,59600,60100,60600,61100,61600,62100,62600,63100,63600,64100,64600,65100,65600,66100,66600,67100,67600,68100,68600,69100,69600,70100,70600,71100,71600,72100,72600,73100,73600,74100,74600,75100,75600,76100,76600,77100,77600,78100,78600,79100,79600,80100,80600,81100,81600,82100,82600,83100,83600,84100,84600,85100,85600,86100,86600,87100,87600,88100,88600,89100,89600,90100,90600,91100,91600,92100,92600,93100,93600,94100,94600,95100,95600,96100,96600,97100,97600,98100,98600,99100,99600,
1.06943,1.02082,0.901507,0.868916,0.921288,0.904907,0.928307,0.907399,0.884477,1.01448,0.802553,0.960061,0.986558,0.954537,0.954413,0.940233,0.901398,0.995954,0.981829,0.918539,0.945261,0.901591,0.986227,0.968861,0.968196,0.910486,0.946238,0.921458,0.97704,0.896301,0.956117,0.932328,0.925113,0.964014,0.925024,0.953432,0.900238,0.929875,0.935056,0.965269,0.976567,0.946728,0.949175,0.915501,0.945379,0.932637,0.95622,0.98622,0.921384,0.922812,0.943938,0.921324,0.949119,0.944802,0.980465,0.936988,0.930004,0.950458,0.957848,0.938055,0.945405,0.959187,0.940015,0.911912,0.948893,0.949548,0.956059,0.954563,0.943133,0.982891,0.948116,0.942173,0.926969,0.959995,0.917445,0.961095,0.939041,0.916802,0.938397,0.96804,0.941665,0.936773,0.95258,0.931315,0.944502,0.955097,0.958454,0.943895,0.938484,0.956955,0.952381,0.934263,0.957873,0.936538,0.962925,0.949746,0.943108,0.936806,0.952809,0.937716,0.944464,0.945314,0.941772,0.935096,0.940117,0.959275,0.946215,0.93376,0.952446,0.941231,0.951922,0.941438,0.945352,0.951945,0.952463,0.938625,0.946611,0.948987,0.936516,0.95949,0.950213,0.92617,0.938958,0.962902,0.955462,0.938512,0.934927,0.951118,0.936722,0.960023,0.952949,0.952206,0.924706,0.957178,0.940483,0.958551,0.945374,0.947837,0.960958,0.939946,0.930329,0.95142,0.924492,0.944378,0.942009,0.95976,0.946678,0.969968,0.947285,0.953968,0.935707,0.943793,0.952028,0.95711,0.930223,0.91997,0.93686,0.947228,0.965085,0.942778,0.930339,0.943747,0.934692,0.950768,0.93728,0.930312,0.931149,0.944303,0.942041,0.945208,0.936341,0.940526,0.952114,0.95717,0.953015,0.946576,0.949591,0.939075,0.962284,0.947474,0.939411,0.954078,0.959621,0.943026,0.941179,0.959195,0.935247,0.952582,0.929027,0.946418,0.94594,0.945671,0.95542,0.943933,0.955493,0.925894,0.937131,0.941055,0.947001,0.943321,
0.124918,0.0763071,0.04301,0.0756013,0.0232291,0.0396107,0.01621,0.0371178,0.0600399,0.0699666,0.141964,0.0155437,0.0420405,0.0100198,0.00989532,0.0042843,0.0431191,0.0514365,0.0373117,0.0259779,0.000743953,0.0429267,0.0417103,0.0243439,0.023679,0.0340314,0.00172124,0.0230589,0.032523,0.0482162,0.0116002,0.0121893,0.0194046,0.019497,0.0194929,0.00891501,0.0442796,0.0146419,0.00946149,0.020752,0.0320496,0.0022112,0.00465817,0.0290161,0.000861555,0.0118804,0.0117033,0.0417029,0.023133,0.0217047,0.000579125,0.0231929,0.00460168,0.000284372,0.0359477,0.00752872,0.0145136,0.00594058,0.0133304,0.00646245,0.000887862,0.01467,0.0045023,0.0326054,0.0043754,0.00503131,0.0115418,0.0100461,0.00138447,0.0383739,0.00359881,0.0023439,0.0175479,0.0154773,0.0270725,0.016578,0.00547623,0.0277147,0.00611972,0.0235228,0.00285195,0.00774389,0.0080629,0.013202,1.51418e-05,0.01058,0.0139365,0.000622656,0.00603345,0.0124375,0.00786411,0.010254,0.0133557,0.00797924,0.0184077,0.00522929,0.00140936,0.00771137,0.00829174,0.00680149,5.33996e-05,0.000797219,0.00274472,0.00942105,0.0043997,0.0147582,0.00169748,0.0107568,0.00792867,0.00328622,0.0074052,0.0030787,0.000834893,0.00742765,0.00794566,0.00589222,0.00209423,0.00446946,0.00800077,0.0149728,0.00569624,0.0183474,0.00555934,0.0183846,0.0109449,0.00600492,0.00958975,0.00660121,0.0077947,0.0155061,0.00843135,0.00768897,0.0198112,0.0126607,0.00403456,0.0140336,0.000857033,0.00332021,0.0164407,0.00457102,0.0141878,0.00690261,0.0200255,0.000139315,0.00250828,0.0152424,0.00216084,0.0254508,0.00276786,0.00945111,0.00881015,0.00072412,0.00751116,0.0125928,0.0142941,0.0245475,0.00765681,0.00271077,0.0205677,0.0017387,0.014178,0.00077039,0.00982552,0.00625052,0.00723697,0.0142053,0.0133682,0.000214029,0.00247574,0.000690476,0.0081761,0.00399139,0.00759722,0.0126529,0.0084977,0.00205927,0.00507396,0.00544225,0.017767,0.00295705,0.00510636,0.0095613,0.0151035,0.00149123,0.00333842,0.0146776,0.00927068,0.00806517,0.0154901,0.00190089,0.00142313,0.00115376,0.0109027,0.000584338,0.0109755,0.0186232,0.00738653,0.00346175,0.0024836,0.00119669,
